PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CONDID,SPECIES_SYMBOL_FLD,UNIQUE_SP_NBR,SPECIES_SYMBOL,GROWTH_HABIT,COVER_PCT,IS_MAINTAINED_AREA,CN,INVS_CN,PLT_CN,SBP_CN,CND_CN,PREV_PLT_CN
1852492,4,17,3,31,20094,1,1,ALPE4,1,ALPE4,Forb;herb,1,1.0,942082449290487,942082443290487,352769551489998,942082403290487,942082400290487,
1795845,4,17,3,89,20023,1,1,VIOP,1,VIOP,Tree; Shrub,1,0.0,942084170290487,942084168290487,352769569489998,942084087290487,942084083290487,
1789905,4,17,3,63,20073,1,2,CIAR4,1,CIAR4,Forb;herb,1,0.0,942085027290487,942085025290487,352769576489998,942085005290487,942085002290487,
1917873,4,18,4,73,20155,1,1,ALPE4,1,ALPE4,Forb;herb,18,0.0,942083126290487,942083121290487,352769577489998,942083039290487,942083037290487,
1915171,4,18,4,89,20095,1,1,BETH,1,BETH,Shrub,2,1.0,942083177290487,942083169290487,352769579489998,942083136290487,942083133290487,
1915119,4,18,4,127,20096,1,1,LIVU,1,LIVU,Shrub,7,0.0,942084374290487,942084370290487,352769580489998,942084252290487,942084249290487,
1915975,4,18,4,89,20027,1,2,RHCA3,1,RHCA3,Tree; Shrub,2,0.0,942084727290487,942084715290487,352769581489998,942084659290487,942084656290487,
1857977,1,17,3,31,22301,1,1,ACPL,1,ACPL,Tree,18,1.0,785695264290487,785695259290487,352769606489998,785695212290487,785695205290487,
1857977,1,17,3,31,22301,1,2,ACPL,1,ACPL,Tree,1,1.0,785695265290487,785695259290487,352769606489998,785695212290487,785695206290487,
1857977,1,17,3,31,22301,1,2,LYSA2,1,LYSA2,Subshrub; Forb;herb,1,1.0,785695267290487,785695261290487,352769606489998,785695212290487,785695206290487,
1852353,4,17,3,31,20022,1,2,ROMU,1,ROMU,Vine; Subshrub,2,0.0,785693741290487,785693739290487,352769618489998,785693715290487,785693712290487,
1852364,4,17,3,31,20006,1,1,ULPU,1,ULPU,Tree; Shrub,0,,785695410290487,785695405290487,352769620489998,785695318290487,785695313290487,
1852364,4,17,3,31,20006,1,2,LONIC,1,LONIC,,1,0.0,785695413290487,785695401290487,352769620489998,785695318290487,785695314290487,
1852364,4,17,3,31,20006,1,2,RHCA3,1,RHCA3,Tree; Shrub,30,0.0,785695417290487,785695403290487,352769620489998,785695318290487,785695314290487,
1852364,4,17,3,31,20006,1,2,ULPU,1,ULPU,Tree; Shrub,5,0.0,785695416290487,785695405290487,352769620489998,785695318290487,785695314290487,
1852401,5,17,3,31,20132,1,1,RHCA3,1,RHCA3,Tree; Shrub,1,1.0,785697861290487,785697858290487,352769626489998,785697814290487,785697810290487,
1852426,4,17,3,31,20011,1,1,CEOR7,1,CEOR7,Vine,1,0.0,785696142290487,785696135290487,352769627489998,785696048290487,785696041290487,
1852426,4,17,3,31,20011,1,1,RHCA3,1,RHCA3,Tree; Shrub,28,0.0,785696146290487,785696138290487,352769627489998,785696048290487,785696041290487,
1796304,4,17,3,97,20088,1,2,RHCA3,1,RHCA3,Tree; Shrub,1,0.0,785695495290487,785695494290487,352769630489998,785695476290487,785695474290487,
1795849,4,17,3,89,20013,1,1,LONIC,1,LONIC,,1,0.0,785693768290487,785693765290487,352769634489998,785693750290487,785693748290487,
1837451,4,17,3,197,20160,1,1,ROMU,1,ROMU,Vine; Subshrub,2,0.0,785696254290487,785696250290487,352769637489998,785696187290487,785696181290487,
1852466,4,17,3,31,20092,1,1,PHAU7,1,PHAU7,Subshrub; Shrub; Graminoid,65,0.0,785695539290487,785695535290487,352769642489998,785695506290487,785695502290487,
1853030,4,17,3,43,20009,1,1,CEOR7,1,CEOR7,Vine,15,0.0,785695619290487,785695612290487,352769644489998,785695547290487,785695545290487,
1853044,4,17,3,43,20014,1,2,RHCA3,1,RHCA3,Tree; Shrub,3,0.0,785699051290487,785699049290487,352769645489998,785699026290487,785699022290487,
1837534,4,17,3,197,20021,1,1,AIAL,1,AIAL,Tree,1,1.0,785694554290487,785694552290487,352769651489998,785694526290487,785694523290487,
1915150,4,18,4,127,20092,1,1,CEOR7,1,CEOR7,Vine,0,,785693856290487,785693852290487,352769654489998,785693827290487,785693824290487,
1854661,1,17,3,31,23222,1,1,RHCA3,1,RHCA3,Tree; Shrub,1,1.0,707806635126144,707806634126144,352769663489998,707806612126144,707806602126144,
1857771,1,17,3,31,22053,1,1,ULPU,1,ULPU,Tree; Shrub,0,,707806200126144,707806198126144,352769673489998,707806159126144,707806153126144,
1857771,1,17,3,31,22053,1,2,ULPU,1,ULPU,Tree; Shrub,1,1.0,707806203126144,707806198126144,352769673489998,707806159126144,707806154126144,
1857103,1,17,3,31,23560,1,1,CIVU,1,CIVU,Forb;herb,1,1.0,707805849126144,707805848126144,352769676489998,707805833126144,707805825126144,
1857070,1,17,3,31,23539,1,1,AIAL,1,AIAL,Tree,10,1.0,707807107126144,707807106126144,352769677489998,707807087126144,707807077126144,
1854876,1,17,3,31,22214,1,1,ULPU,1,ULPU,Tree; Shrub,7,1.0,707806394126144,707806391126144,352769679489998,707806369126144,707806360126144,
1837411,4,17,3,197,20067,1,1,RHCA3,1,RHCA3,Tree; Shrub,1,1.0,707805912126144,707805909126144,352769690489998,707805892126144,707805889126144,
1852460,4,17,3,31,20001,1,2,RHCA3,1,RHCA3,Tree; Shrub,19,0.0,707807380126144,707807375126144,352769691489998,707807353126144,707807350126144,
1796287,4,17,3,97,20043,1,1,CIAR4,1,CIAR4,Forb;herb,1,0.0,707805955126144,707805953126144,352769697489998,707805936126144,707805934126144,
1852511,4,17,3,31,20152,1,1,RHCA3,1,RHCA3,Tree; Shrub,5,1.0,707806439126144,707806437126144,352769698489998,707806407126144,707806401126144,
1796319,4,17,3,97,20026,1,1,RHCA3,1,RHCA3,Tree; Shrub,3,1.0,707807239126144,707807237126144,352769701489998,707807182126144,707807178126144,
1797317,4,17,3,111,20019,1,1,RHCA3,1,RHCA3,Tree; Shrub,5,1.0,707805814126144,707805807126144,352769712489998,707805758126144,707805755126144,
1915883,4,18,4,127,20048,1,1,ALPE4,1,ALPE4,Forb;herb,1,0.0,707806087126144,707806083126144,352769716489998,707805964126144,707805962126144,
1854662,1,17,3,31,23221,1,1,ACPL,1,ACPL,Tree,50,1.0,491758032126144,491758029126144,352769725489998,491757995126144,491757993126144,
1856834,1,17,3,31,23262,1,1,ACPL,1,ACPL,Tree,30,1.0,491758134126144,491758133126144,352769727489998,491758094126144,491758092126144,
1852387,4,17,3,31,20101,1,3,ACPL,1,ACPL,Tree,0,,491758251126144,491758248126144,352769731489998,491758221126144,491758220126144,
1852389,4,17,3,31,20167,1,1,ACPL,1,ACPL,Tree,1,1.0,491758295126144,491758292126144,352769733489998,491758279126144,491758278126144,
1857710,1,17,3,31,21939,1,1,ACPL,1,ACPL,Tree,3,1.0,491758441126144,491758438126144,352769739489998,491758422126144,491758421126144,
1855673,1,17,3,31,22165,1,2,CIVU,1,CIVU,Forb;herb,1,1.0,491758594126144,491758587126144,352769743489998,491758517126144,491758516126144,
1857725,1,17,3,31,21964,1,1,CESTM,1,CESTM,Forb;herb,8,0.0,491758697126144,491758695126144,352769747489998,491758683126144,491758682126144,
1857868,1,17,3,31,22140,1,1,HEHE,1,HEHE,Vine,3,1.0,491758730126144,491758727126144,352769748489998,491758710126144,491758709126144,
1852357,4,17,3,31,20116,1,1,ROPS,1,ROPS,Tree,30,0.0,491759131126144,491759126126144,352769758489998,491759035126144,491759034126144,
1852996,4,17,3,43,20048,1,1,CIAR4,1,CIAR4,Forb;herb,1,1.0,491759531126144,491759525126144,352769770489998,491759506126144,491759505126144,
1797322,4,17,3,111,20109,1,2,PHAR3,1,PHAR3,Graminoid,8,0.0,491757538126144,491757536126144,352769785489998,491757523126144,491757522126144,
1837522,4,17,3,197,20202,1,2,ULPU,1,ULPU,Tree; Shrub,0,,491757602126144,491757600126144,352769788489998,491757585126144,491757584126144,
1917629,4,18,4,89,20011,1,1,ALPE4,1,ALPE4,Forb;herb,1,1.0,528824612126144,528824607126144,352769792489998,528824593126144,528824592126144,
1915181,4,18,4,127,20025,1,1,CIAR4,1,CIAR4,Forb;herb,2,0.0,528824667126144,528824666126144,352769794489998,528824656126144,528824655126144,
1852336,4,17,3,31,20201,1,1,ULPU,1,ULPU,Tree; Shrub,2,0.0,491757683126144,491757678126144,352769795489998,491757663126144,491757662126144,
1854651,1,17,3,31,23232,1,2,HEHE,1,HEHE,Vine,0,,487678505489998,478150509489998,352769800489998,478150005489998,478150004489998,
1857067,1,17,3,31,23488,1,2,ACPL,1,ACPL,Tree,85,1.0,487678518489998,478150868489998,352769812489998,478150840489998,478150839489998,
1857880,1,17,3,31,22128,1,2,LONIC,1,LONIC,Shrub;Vine,0,,487678531489998,478150969489998,352769816489998,478150945489998,478150944489998,
1856933,2,17,3,31,23379,1,1,ACPL,1,ACPL,Tree,5,1.0,942083986290487,942083981290487,559740539126144,942083953290487,942083947290487,352769826489998.0
1857790,2,17,3,31,22034,1,1,ULPU,1,ULPU,Tree; Shrub,15,0.0,942085201290487,942085198290487,559740575126144,942085173290487,942085169290487,352769814489998.0
1857748,2,17,3,31,22022,1,1,CYLO11,1,CYLO11,Vine; Forb;herb,0,,942084072290487,942084071290487,559740581126144,942084035290487,942084029290487,352769818489998.0
1857710,2,17,3,31,21939,1,1,ACPL,1,ACPL,Tree,4,1.0,942231258290487,942231254290487,781816990290487,942231226290487,942231225290487,352769739489998.0
1857043,2,17,3,31,23512,1,2,AIAL,1,AIAL,Tree,1,0.0,1287853639290487,1287853638290487,992948052290487,1287853621290487,1287853619290487,352769665489998.0
1469732,5,55,5,59,20053,1,1,ACPL,1,ACPL,Tree,3,1.0,707806349126144,707806348126144,923571,707806319126144,707806316126144,
1469784,5,55,5,59,20076,1,1,CIAR4,1,CIAR4,Forb;herb,1,0.0,785696399290487,785696396290487,923575,785696356290487,785696352290487,
1469784,5,55,5,59,20076,1,1,RHCA3,1,RHCA3,Tree; Shrub,1,0.0,785696400290487,785696397290487,923575,785696356290487,785696352290487,
1469919,4,55,5,59,20011,1,1,LONIC,1,LONIC,Shrub;Vine,1,0.0,505940897126144,505940892126144,923671,505940844126144,505940842126144,
1469919,4,55,5,59,20011,1,1,ULPU,1,ULPU,Tree; Shrub,2,1.0,505940901126144,505940894126144,923671,505940844126144,505940842126144,
1467836,1,55,5,59,21546,1,2,LONIC,1,LONIC,Shrub;Vine,1,0.0,707805027126144,707805016126144,923687,707804906126144,707804902126144,
1467836,1,55,5,59,21546,1,2,ROMU,1,ROMU,Vine; Subshrub,1,0.0,707805028126144,707805018126144,923687,707804906126144,707804902126144,
1467909,1,55,5,59,21583,1,1,RHCA3,1,RHCA3,Tree; Shrub,20,0.0,707805149126144,707805146126144,923689,707805037126144,707805034126144,
1467945,1,55,5,59,21601,1,1,CIAR4,1,CIAR4,Forb;herb,1,1.0,707807306126144,707807305126144,923690,707807290126144,707807288126144,
1468024,1,55,5,59,21640,1,1,RHCA3,1,RHCA3,Tree; Shrub,1,0.0,707805522126144,707805520126144,923691,707805500126144,707805495126144,
1469478,1,55,5,59,22292,1,1,LONIC,1,LONIC,,2,0.0,785694746290487,785694743290487,923693,785694652290487,785694646290487,
1468095,1,55,5,59,21676,1,1,CIAR4,1,CIAR4,Forb;herb,1,0.0,785695646290487,785695644290487,923696,785695629290487,785695627290487,
1469103,1,55,5,59,22180,1,1,ALPE4,1,ALPE4,Forb;herb,1,0.0,785697390290487,785697386290487,923699,785697286290487,785697279290487,
1469103,1,55,5,59,22180,1,2,RHCA3,1,RHCA3,Tree; Shrub,3,1.0,785697396290487,785697388290487,923699,785697286290487,785697280290487,
1469103,1,55,5,59,22180,1,3,LONIC,1,LONIC,,1,0.0,785697398290487,785697387290487,923699,785697286290487,785697281290487,
1856933,1,17,3,31,23379,1,2,ACPL,1,ACPL,Tree,45,1.0,487678672489998,478151256489998,352769826489998,478151236489998,478151235489998,
1854673,1,17,3,31,23588,1,1,CIAR4,1,CIAR4,Forb;herb,1,1.0,487678677489998,478151280489998,352769827489998,478151269489998,478151268489998,
1852337,6,17,3,31,20119,1,1,ULPU,1,ULPU,Tree; Shrub,2,1.0,487678683489998,478151392489998,352769830489998,478151333489998,478151330489998,
1837440,4,17,3,197,20071,1,1,LONIC,1,LONIC,Shrub;Vine,3,0.0,487678692489998,478151469489998,352769832489998,478151441489998,478151440489998,
1852459,5,17,3,31,20051,1,1,CIAR4,1,CIAR4,Forb;herb,1,1.0,487678694489998,478151499489998,352769833489998,478151483489998,478151481489998,
1852402,4,17,3,31,20005,1,1,ALPE4,1,ALPE4,Forb;herb,1,1.0,487678696489998,478151541489998,352769834489998,478151513489998,478151511489998,
1852402,4,17,3,31,20005,1,1,ULPU,1,ULPU,Tree; Shrub,15,1.0,487678702489998,478151544489998,352769834489998,478151513489998,478151511489998,
1796331,5,17,3,97,20077,1,1,RHCA3,1,RHCA3,Tree; Shrub,1,0.0,487678708489998,478151643489998,352769838489998,478151629489998,478151628489998,
1796375,4,17,3,97,20011,1,1,RHCA3,1,RHCA3,Tree; Shrub,8,0.0,487678716489998,478151730489998,352769839489998,478151657489998,478151655489998,
1796375,4,17,3,97,20011,1,2,HEHE,1,HEHE,Vine,1,0.0,487678711489998,478151727489998,352769839489998,478151657489998,478151656489998,
1796340,4,17,3,97,20080,1,1,LONIC,1,LONIC,Shrub;Vine,1,0.0,487678726489998,478151802489998,352769840489998,478151750489998,478151747489998,
1796340,4,17,3,97,20080,1,3,BETH,1,BETH,Shrub,0,,487678725489998,478151801489998,352769840489998,478151750489998,478151749489998,
1795901,4,17,3,89,20038,1,2,BEVU,1,BEVU,Shrub,0,,487678743489998,478151972489998,352769846489998,478151959489998,478151958489998,
1797331,6,17,3,111,20201,1,1,RHCA3,1,RHCA3,Tree; Shrub,1,0.0,487678773489998,478152433489998,352769861489998,478152414489998,478152413489998,
1854651,2,17,3,31,23232,1,2,ACPL,1,ACPL,Tree,2,1.0,942083718290487,942083713290487,559740535126144,942083683290487,942083678290487,352769800489998.0
1469838,5,55,5,59,20025,1,1,RHCA3,1,RHCA3,Tree; Shrub,1,0.0,942084826290487,942084824290487,924013,942084736290487,942084734290487,
1468101,1,55,5,59,21679,1,1,ACPL,1,ACPL,Tree,2,1.0,942083837290487,942083832290487,924131,942083812290487,942083808290487,
1468333,1,55,5,59,21795,1,2,ULPU,1,ULPU,Tree; Shrub,0,,942083578290487,942083576290487,924132,942083528290487,942083524290487,
1468333,1,55,5,59,21795,1,3,LONIC,1,LONIC,,6,0.0,942083582290487,942083574290487,924132,942083528290487,942083525290487,
1467748,1,55,5,59,21502,1,2,ACPL,1,ACPL,Tree,6,1.0,1287172507290487,1287172505290487,924142,1287172460290487,1287172456290487,
1467826,1,55,5,59,21541,1,1,FRAL4,1,FRAL4,Tree; Shrub,1,1.0,1287177547290487,1287177542290487,924143,1287177476290487,1287177472290487,
1856897,1,17,3,31,23307,1,1,ACPL,1,ACPL,Tree,0,,785697503290487,785697501290487,352769411489998,785697468290487,785697460290487,
1856897,1,17,3,31,23307,1,2,CIVU,1,CIVU,Forb;herb,0,,785697505290487,785697502290487,352769411489998,785697468290487,785697461290487,
1853004,4,17,3,43,20036,1,1,LONIC,1,LONIC,,6,0.0,1287852953290487,1287852950290487,352769425489998,1287852882290487,1287852878290487,
1795839,4,17,3,89,20028,1,1,CEOR7,1,CEOR7,Vine,30,0.0,1287854072290487,1287854066290487,352769435489998,1287853971290487,1287853966290487,
1853007,4,17,3,43,20022,1,2,LONIC,1,LONIC,,3,1.0,1287853048290487,1287853047290487,352769436489998,1287853018290487,1287853015290487,
1856825,1,17,3,31,23271,1,1,ULPU,1,ULPU,Tree; Shrub,0,,785696613290487,785696612290487,352769455489998,785696593290487,785696586290487,
1857087,1,17,3,31,23522,1,3,CIAR4,1,CIAR4,Forb;herb,1,1.0,785696663290487,785696659290487,352769459489998,785696629290487,785696625290487,
1858000,1,17,3,31,22332,1,1,ACPL,1,ACPL,Tree,2,1.0,785696710290487,785696707290487,352769464489998,785696678290487,785696672290487,
1858000,1,17,3,31,22332,1,2,ACPL,1,ACPL,Tree,10,1.0,785696712290487,785696707290487,352769464489998,785696678290487,785696673290487,
1858000,1,17,3,31,22332,1,2,BETH,1,BETH,Shrub,0,,785696711290487,785696708290487,352769464489998,785696678290487,785696673290487,
1857855,1,17,3,31,22099,1,1,ULPU,1,ULPU,Tree; Shrub,0,,785694154290487,785694153290487,352769466489998,785694112290487,785694107290487,
1857855,1,17,3,31,22099,1,2,LONIC,1,LONIC,,0,,785694158290487,785694152290487,352769466489998,785694112290487,785694108290487,
1852431,4,17,3,31,20097,1,2,CYLO11,1,CYLO11,Vine; Forb;herb,1,1.0,942212125290487,942212123290487,352769483489998,942212098290487,942212094290487,
1852440,4,17,3,31,20158,1,1,LOJA,1,LOJA,Vine,6,0.0,942211402290487,942211399290487,352769489489998,942211318290487,942211316290487,
1852440,4,17,3,31,20158,1,1,ROMU,1,ROMU,Vine; Subshrub,10,0.0,942211403290487,942211400290487,352769489489998,942211318290487,942211316290487,
1917860,5,18,4,127,20001,1,1,ULPU,1,ULPU,Tree; Shrub,12,1.0,942231659290487,942231655290487,352769507489998,942231630290487,942231627290487,
1856986,1,17,3,31,23407,1,2,BETH,1,BETH,Shrub,1,1.0,785693293290487,785693291290487,352769519489998,785693238290487,785693234290487,
1857766,1,17,3,31,22004,1,1,AIAL,1,AIAL,Tree,5,1.0,785693407290487,785693406290487,352769528489998,785693374290487,785693368290487,
1852340,4,17,3,31,20124,1,1,AIAL,1,AIAL,Tree,1,1.0,942083314290487,942083312290487,352769533489998,942083293290487,942083289290487,
1856927,1,17,3,31,23331,1,1,RHCA3,1,RHCA3,Tree; Shrub,1,1.0,785693444290487,785693443290487,352769536489998,785693421290487,785693415290487,
1857098,1,17,3,31,23565,1,1,ACPL,1,ACPL,Tree,6,1.0,785693505290487,785693504290487,352769543489998,785693459290487,785693455290487,
1852492,4,17,3,31,20094,1,1,RHCA3,1,RHCA3,Tree; Shrub,10,1.0,942082454290487,942082448290487,352769551489998,942082403290487,942082400290487,
1796327,4,17,3,97,20023,1,1,ACPL,1,ACPL,Tree,7,1.0,942082531290487,942082530290487,352769556489998,942082504290487,942082502290487,
1837512,4,17,3,197,20081,1,1,CIVU,1,CIVU,Forb;herb,1,0.0,942084548290487,942084542290487,352769559489998,942084527290487,942084526290487,
1837512,4,17,3,197,20081,1,1,ELUM,1,ELUM,Shrub,1,0.0,942084549290487,942084543290487,352769559489998,942084527290487,942084526290487,
1797301,4,17,3,111,20105,1,1,LIVU,1,LIVU,Shrub,4,0.0,942082695290487,942082690290487,352769564489998,942082538290487,942082536290487,
1797301,4,17,3,111,20105,1,1,ROMU,1,ROMU,Vine; Subshrub,8,0.0,942082696290487,942082693290487,352769564489998,942082538290487,942082536290487,
1795832,4,17,3,89,20017,1,1,CEOR7,1,CEOR7,Vine,1,0.0,942084991290487,942084988290487,352769568489998,942084934290487,942084929290487,
1795832,4,17,3,89,20017,1,2,LONIC,1,LONIC,,30,0.0,942084996290487,942084989290487,352769568489998,942084934290487,942084930290487,
1853029,4,17,3,43,20061,1,1,SPJA,1,SPJA,Shrub,2,1.0,942084243290487,942084242290487,352769571489998,942084184290487,942084179290487,
1796131,4,17,3,93,20008,1,1,CEOR7,1,CEOR7,Vine,1,1.0,942083032290487,942083031290487,352769574489998,942082970290487,942082966290487,
1795904,6,17,3,89,20059,1,1,CIVU,1,CIVU,Forb;herb,3,0.0,942083937290487,942083931290487,352769575489998,942083916290487,942083914290487,
1915119,4,18,4,127,20096,1,1,LONIC,1,LONIC,,7,0.0,942084375290487,942084371290487,352769580489998,942084252290487,942084249290487,
1915975,4,18,4,89,20027,1,2,CEOR7,1,CEOR7,Vine,3,0.0,942084728290487,942084711290487,352769581489998,942084659290487,942084656290487,
1915975,4,18,4,89,20027,1,2,LONIC,1,LONIC,,2,0.0,942084726290487,942084713290487,352769581489998,942084659290487,942084656290487,
1852501,4,17,3,31,20024,1,1,HEHE,1,HEHE,Vine,1,1.0,785697091290487,785697090290487,352769585489998,785697064290487,785697061290487,
1857977,1,17,3,31,22301,1,1,LYSA2,1,LYSA2,Subshrub; Forb;herb,0,,785695263290487,785695261290487,352769606489998,785695212290487,785695205290487,
1857817,1,17,3,31,22064,1,1,ULPU,1,ULPU,Tree; Shrub,5,1.0,785697173290487,785697172290487,352769608489998,785697144290487,785697141290487,
1852335,4,17,3,31,20130,1,1,ACPL,1,ACPL,Tree,10,1.0,785697742290487,785697741290487,352769609489998,785697715290487,785697708290487,
1854669,1,17,3,31,23592,1,3,ACPL,1,ACPL,Tree,9,1.0,785693703290487,785693696290487,352769614489998,785693645290487,785693640290487,
1852353,4,17,3,31,20022,1,2,LONIC,1,LONIC,,3,0.0,785693742290487,785693736290487,352769618489998,785693715290487,785693712290487,
1852364,4,17,3,31,20006,1,1,LONIC,1,LONIC,,0,,785695407290487,785695401290487,352769620489998,785695318290487,785695313290487,
1796315,4,17,3,97,20064,1,1,ROPS,1,ROPS,Tree,1,0.0,785696175290487,785696174290487,352769631489998,785696155290487,785696152290487,
1853021,4,17,3,43,20002,1,1,VIOP,1,VIOP,Tree; Shrub,2,0.0,785697224290487,785697222290487,352769635489998,785697203290487,785697200290487,
1837451,4,17,3,197,20160,1,2,RHCA3,1,RHCA3,Tree; Shrub,9,0.0,785696262290487,785696249290487,352769637489998,785696187290487,785696182290487,
1852466,4,17,3,31,20092,1,1,RHCA3,1,RHCA3,Tree; Shrub,15,0.0,785695538290487,785695536290487,352769642489998,785695506290487,785695502290487,
1853030,4,17,3,43,20009,1,1,PHAR3,1,PHAR3,Graminoid,1,0.0,785695617290487,785695614290487,352769644489998,785695547290487,785695545290487,
1797328,4,17,3,111,20065,1,1,LONIC,1,LONIC,,15,0.0,785696343290487,785696334290487,352769648489998,785696272290487,785696269290487,
1796129,4,17,3,93,20033,1,1,ALPE4,1,ALPE4,Forb;herb,3,0.0,785698443290487,785698439290487,352769650489998,785698396290487,785698391290487,
1917561,4,18,4,127,20069,1,2,HEHE,1,HEHE,Vine,30,0.0,785694637290487,785694625290487,352769655489998,785694582290487,785694579290487,
1915993,4,18,4,89,20101,1,1,CIAR4,1,CIAR4,Forb;herb,1,1.0,785699114290487,785699112290487,352769656489998,785699091290487,785699089290487,
1915993,4,18,4,89,20101,1,1,FRAL4,1,FRAL4,Tree; Shrub,1,1.0,785699115290487,785699113290487,352769656489998,785699091290487,785699089290487,
1852391,4,17,3,31,20027,1,1,AIAL,1,AIAL,Tree,5,1.0,707806714126144,707806713126144,352769666489998,707806689126144,707806685126144,
1857750,1,17,3,31,22020,1,1,ULPU,1,ULPU,Tree; Shrub,3,1.0,707806847126144,707806846126144,352769678489998,707806788126144,707806780126144,
1856944,1,17,3,31,23368,1,2,ULPU,1,ULPU,Tree; Shrub,0,,707805419126144,707805417126144,352769683489998,707805393126144,707805386126144,
1837411,4,17,3,197,20067,1,1,CIAR4,1,CIAR4,Forb;herb,1,1.0,707805911126144,707805908126144,352769690489998,707805892126144,707805889126144,
1796287,4,17,3,97,20043,1,1,LONIC,1,LONIC,Shrub;Vine,1,0.0,707805956126144,707805954126144,352769697489998,707805936126144,707805934126144,
1853049,4,17,3,43,20052,1,1,RHCA3,1,RHCA3,Tree; Shrub,9,0.0,707806310126144,707806309126144,352769707489998,707806294126144,707806291126144,
1795830,4,17,3,89,20069,1,1,LONIC,1,LONIC,Shrub;Vine,1,1.0,707806483126144,707806481126144,352769710489998,707806465126144,707806463126144,
1797317,4,17,3,111,20019,1,1,ROMU,1,ROMU,Vine; Subshrub,1,1.0,707805811126144,707805808126144,352769712489998,707805758126144,707805755126144,
1915979,4,18,4,89,29990,1,1,PHAR3,1,PHAR3,Graminoid,1,0.0,707807059126144,707807052126144,352769717489998,707806982126144,707806980126144,
1915979,4,18,4,89,29990,1,1,POCU6,1,POCU6,Subshrub; Forb;herb,15,0.0,707807065126144,707807054126144,352769717489998,707806982126144,707806980126144,
1915979,4,18,4,89,29990,1,1,ROMU,1,ROMU,Vine; Subshrub,9,0.0,707807064126144,707807056126144,352769717489998,707806982126144,707806980126144,
1854642,1,17,3,31,23241,1,2,LONIC,1,LONIC,Shrub;Vine,0,,491757927126144,491757918126144,352769721489998,491757893126144,491757892126144,
1854662,1,17,3,31,23221,1,2,RHCA3,1,RHCA3,Tree; Shrub,0,,491758035126144,491758030126144,352769725489998,491757995126144,491757994126144,
1857776,1,17,3,31,22048,1,2,RHCA3,1,RHCA3,Tree; Shrub,1,1.0,491758395126144,491758393126144,352769737489998,491758374126144,491758373126144,
1857710,1,17,3,31,21939,1,1,CIAR4,1,CIAR4,Forb;herb,1,1.0,491758442126144,491758439126144,352769739489998,491758422126144,491758421126144,
1857910,1,17,3,31,22179,1,2,RHCA3,1,RHCA3,Tree; Shrub,0,,491758770126144,491758765126144,352769749489998,491758740126144,491758738126144,
1857843,1,17,3,31,22111,1,1,PHAU7,1,PHAU7,Subshrub; Shrub; Graminoid,2,1.0,491758793126144,491758790126144,352769750489998,491758777126144,491758776126144,
1796313,4,17,3,97,20021,1,1,ALPE4,1,ALPE4,Forb;herb,2,0.0,491759294126144,491759289126144,352769765489998,491759267126144,491759266126144,
1795837,4,17,3,89,20002,1,1,RHCA3,1,RHCA3,Tree; Shrub,1,1.0,491757375126144,491757374126144,352769780489998,491757345126144,491757343126144,
1796095,4,17,3,93,20009,1,1,CIVU,1,CIVU,Forb;herb,1,1.0,491757559126144,491757557126144,352769786489998,491757545126144,491757544126144,
1837522,4,17,3,197,20202,1,1,ULPU,1,ULPU,Tree; Shrub,1,1.0,491757601126144,491757600126144,352769788489998,491757585126144,491757583126144,
1837569,4,17,3,197,20029,1,1,RHCA3,1,RHCA3,Tree; Shrub,25,0.0,491757657126144,491757653126144,352769789489998,491757608126144,491757607126144,
1917629,4,18,4,89,20011,1,1,CIAR4,1,CIAR4,Forb;herb,1,0.0,528824613126144,528824608126144,352769792489998,528824593126144,528824592126144,
1854651,1,17,3,31,23232,1,1,HEHE,1,HEHE,Vine,1,1.0,487678504489998,478150509489998,352769800489998,478150005489998,478150003489998,
1857694,1,17,3,31,21834,1,1,ACPL,1,ACPL,Tree,18,1.0,487678512489998,478150597489998,352769803489998,478150579489998,478150576489998,
1857880,1,17,3,31,22128,1,1,AIAL,1,AIAL,Tree,3,0.0,487678524489998,478150966489998,352769816489998,478150945489998,478150943489998,
1857880,1,17,3,31,22128,1,2,CIAR4,1,CIAR4,Forb;herb,0,,487678527489998,478150967489998,352769816489998,478150945489998,478150944489998,
1857074,1,17,3,31,23535,1,1,ULPU,1,ULPU,Tree; Shrub,1,1.0,487678656489998,478150999489998,352769817489998,478150984489998,478150982489998,
1856933,2,17,3,31,23379,1,1,BETH,1,BETH,Shrub,1,1.0,942083984290487,942083982290487,559740539126144,942083953290487,942083947290487,352769826489998.0
1856933,2,17,3,31,23379,1,2,BETH,1,BETH,Shrub,0,,942083987290487,942083982290487,559740539126144,942083953290487,942083948290487,352769826489998.0
1855691,2,17,3,31,22147,1,1,RHCA3,1,RHCA3,Tree; Shrub,1,1.0,942085162290487,942085161290487,559740567126144,942085142290487,942085140290487,352769821489998.0
1857067,2,17,3,31,23488,1,1,CEOR7,1,CEOR7,Vine,1,1.0,942083281290487,942083279290487,559740571126144,942083233290487,942083224290487,352769812489998.0
1857725,3,17,3,31,21964,1,1,ULPU,1,ULPU,Tree; Shrub,1,0.0,942231133290487,942231132290487,781816978290487,942231116290487,942231114290487,352769747489998.0
